timestamp;cut_torque_target;cut_lag error_target;cut_position_target;cut_speed_target;film_position_target;film_speed_target;film_lag_error_target;cut_torque_predicted;cut_lag error_predicted;cut_position_predicted;cut_speed_predicted;film_position_predicted;film_speed_predicted;film_lag_error_predicted;prediction_loss;cut_torque_residuas;cut_lag_error_residual;cut_position_residual;cut_speed_residual;film_position_residual;film_speed_residual;film_lag_error_residual
422.0;;;;;;;;;;;;;;;;1.6736150383949282;-0.01115676760673523;24.13990306854248;-1.2505311369895935;6.317805528640747;-0.6338827349245548;-0.21897749602794647
423.0;;;;;;;;;;;;;;;;1.6234158873558044;0.2803247570991516;24.139222621917725;-1.2509706616401672;6.318042516708374;-0.6523390598595142;-0.011555321514606476
424.0;;;;;;;;;;;;;;;;1.4297491312026978;0.9485996663570405;24.138284683227543;-1.2563238143920898;6.321468353271484;-0.6291500329971313;0.39194320142269135
425.0;;;;;;;;;;;;;;;;1.504437267780304;0.5708398222923279;24.137644290924072;-1.259492576122284;6.329411506652834;-0.6382464729249477;0.21041283756494522
426.0;;;;;;;;;;;;;;;;1.571709156036377;0.30844391137361526;24.136209964752197;-1.267406105995178;6.332433938980101;-0.6208016499876976;0.20827843248844147
427.0;;;;;;;;;;;;;;;;1.4746428728103638;0.6511910855770111;24.13328266143799;-1.2753727734088898;6.329718112945557;-0.6245867945253849;0.33706773817539215
428.0;;;;;;;;;;;;;;;;1.2994373440742495;1.1413908302783964;24.13014054298401;-1.2868852615356445;6.332086801528931;-0.6431417055428028;0.7177707999944687
429.0;;;;;;;;;;;;;;;;1.3956336379051208;0.5978613197803497;24.126413345336914;-1.2782240211963654;6.3334038257598895;-0.5839768126606941;0.9928379505872725
430.0;;;;;;;;;;;;;;;;1.350736677646637;0.5535744428634644;24.12553596496582;-1.28351628780365;6.3362128734588605;-0.5453506484627724;0.28424137830734253
431.0;;;;;;;;;;;;;;;;1.3637946248054504;0.4382869750261307;24.123936414718628;-1.293132781982422;6.338935613632202;-0.6024514958262444;-0.07479366660118103
432.0;;;;;;;;;;;;;;;;1.3462257981300352;0.4195489436388016;24.121341943740845;-1.298574447631836;6.340031385421753;-0.5909052863717079;0.5114161521196365
433.0;;;;;;;;;;;;;;;;1.3597029447555542;0.42169123888015747;24.119276762008667;-1.3078930079936983;6.341490745544432;-0.5427734404802322;0.6458209604024887
434.0;;;;;;;;;;;;;;;;1.4374386072158813;0.004289448261260931;24.118334770202637;-1.3113355636596677;6.342407941818237;-0.5919041410088539;0.5306006222963333
435.0;;;;;;;;;;;;;;;;1.3168179988861084;0.4944073259830475;24.117200613021854;-1.31935840845108;6.3402674198150635;-0.5641119331121445;0.7241121977567673
436.0;;;;;;;;;;;;;;;;1.3645022511482239;0.2761942371726036;24.117582321166996;-1.3056641221046448;6.3459267616271955;-0.5313360095024109;0.6722660809755325
437.0;;;;;;;;;;;;;;;;1.4772576689720156;-0.1713972687721252;24.11762809753418;-1.3082720041275022;6.353247880935669;-0.5426174402236938;0.6596838384866714
438.0;;;;;;;;;;;;;;;;1.4202122688293457;-0.09437760710716242;24.117768287658688;-1.3231406807899473;6.357158422470093;-0.5334622859954834;0.4706127196550369
439.0;;;;;;;;;;;;;;;;1.266519844532013;0.7022207081317902;24.11758041381836;-1.3227571845054626;6.360884189605711;-0.5244859755039215;0.21301062405109406
440.0;;;;;;;;;;;;;;;;1.1285223960876463;0.9820326864719391;24.115323543548588;-1.3310578465461733;6.3617637157440186;-0.5554481968283653;0.9959503561258316
441.0;;;;;;;;;;;;;;;;1.4551310539245605;-0.16522404551506042;24.1130211353302;-1.3310565650463106;6.3627002239227295;-0.4781833440065384;0.8927610963582993
442.0;;;;;;;;;;;;;;;;1.5577300190925598;-0.4548288881778717;24.110822200775146;-1.3477109074592593;6.363497257232666;-0.49598249793052673;0.19649282097816467
443.0;;;;;;;;;;;;;;;;1.3452866673469543;0.33411094546318054;24.109220981597897;-1.3567569851875305;6.362788200378416;-0.48211683332920074;0.5367181748151779
444.0;;;;;;;;;;;;;;;;1.2648231387138367;0.5741018056869507;24.10692405700684;-1.3568664193153381;6.364551782608032;-0.44521455466747284;0.6610477119684219
445.0;;;;;;;;;;;;;;;;1.3718399405479431;0.3024232015013695;24.107497692108158;-1.3513286411762238;6.371941089630127;-0.4500570148229599;-0.08866767585277557
446.0;;;;;;;;;;;;;;;;1.4408928155899048;-0.03659752011299139;24.10806393623352;-1.36529341340065;6.373802661895752;-0.46286334097385406;0.13041668757796285
447.0;;;;;;;;;;;;;;;;1.3763256669044495;0.24113420909270641;24.10466551780701;-1.3821389675140379;6.368951797485352;-0.43756526708602905;0.4707326143980026
448.0;;;;;;;;;;;;;;;;1.3759090304374695;0.22822396922856567;24.099480867385864;-1.3855376243591306;6.366521596908571;-0.45375747978687286;0.725103035569191
449.0;;;;;;;;;;;;;;;;1.343035876750946;0.3373428136110306;24.097269773483276;-1.3934101462364197;6.3665831089019775;-0.41071256995201116;0.6048128753900528
450.0;;;;;;;;;;;;;;;;1.27421635389328;0.5293307602405548;24.09758424758911;-1.3948331773281097;6.369415998458862;-0.41947653889656067;0.3006768971681595
451.0;;;;;;;;;;;;;;;;1.2094775438308718;0.6207703351974487;24.096782207489014;-1.3976372182369232;6.376211404800415;-0.38537949323654175;0.8025266975164413
452.0;;;;;;;;;;;;;;;;1.389232039451599;0.01892551779747012;24.092906951904297;-1.4037259817123415;6.378014802932739;-0.3597136437892914;0.6162564009428024
453.0;;;;;;;;;;;;;;;;1.4172714948654175;-0.05261462926864624;24.090966224670414;-1.4108750224113464;6.379154920578003;-0.3899940550327301;0.6404565423727036
454.0;;;;;;;;;;;;;;;;1.2948585152626038;0.24339161813259125;24.088833332061768;-1.4200939238071442;6.37911057472229;-0.3807106912136078;1.2769761234521866
455.0;;;;;;;;;;;;;;;;1.211680829524994;0.7381893396377563;24.087467193603516;-1.42226180434227;6.382210969924925;-0.2963015735149383;0.8250409513711929
456.0;;;;;;;;;;;;;;;;1.3054624199867249;0.2887095957994461;24.087251901626587;-1.4168615341186523;6.389435529708862;-0.3453335464000702;0.6938842087984085
457.0;;;;;;;;;;;;;;;;1.2346262335777283;0.41787970066070557;24.08717060089111;-1.4283429086208346;6.394287824630737;-0.31930410861968994;0.8774852007627487
458.0;;;;;;;;;;;;;;;;1.1850391030311584;0.6477458477020264;24.084004878997803;-1.4349986612796783;6.3960583209991455;-0.29415246844291687;0.7514293938875198
459.0;;;;;;;;;;;;;;;;1.1367554664611816;0.6586038768291473;24.079411983489994;-1.4301368296146393;6.3956077098846436;-0.28416681289672857;0.8550146073102951
460.0;;;;;;;;;;;;;;;;1.2037624716758728;0.3041573762893677;24.075045585632328;-1.447566658258438;6.390947580337526;-0.25421571731567383;0.6421190947294235
461.0;;;;;;;;;;;;;;;;1.1795980334281921;0.3864910751581192;24.07387924194336;-1.4648962616920473;6.393824338912962;-0.2885853350162506;0.863401398062706
462.0;;;;;;;;;;;;;;;;0.9864142537117007;0.9208971261978149;24.07068252563477;-1.4672784507274625;6.393524885177612;-0.23739808797836298;0.698532298207283
463.0;;;;;;;;;;;;;;;;0.9086687564849854;0.8212714195251465;24.067187786102295;-1.4689929485321043;6.392631292343141;-0.2705680727958679;0.07946210168302059
464.0;;;;;;;;;;;;;;;;1.051507830619812;0.2798262685537338;24.064260005950928;-1.4780898094177246;6.392088174819946;-0.2544298470020294;0.7612775415182114
465.0;;;;;;;;;;;;;;;;1.277711570262909;-0.43569421768188477;24.061280965805054;-1.4782978296279907;6.390502691268921;-0.17748653888702393;0.746786966919899
466.0;;;;;;;;;;;;;;;;1.2131593227386475;-0.3025384545326233;24.058135747909546;-1.49393230676651;6.389899492263792;-0.2109552025794983;0.3375375717878342
467.0;;;;;;;;;;;;;;;;1.3031522631645203;-0.34675899147987366;24.056842088699344;-1.4853204786777494;6.3880369663238525;-0.22169041633605957;0.5729508846998215
468.0;;;;;;;;;;;;;;;;1.204401969909668;0.12018465995788577;24.059454917907715;-1.4808056056499481;6.394286632537844;-0.21725410223007202;0.6475485116243362
469.0;;;;;;;;;;;;;;;;1.1624148488044739;0.11815537512302393;24.06242656707764;-1.4784376323223114;6.406555175781248;-0.16435033082962036;0.5434622317552567
470.0;;;;;;;;;;;;;;;;1.2102527022361755;0.0921084433794021;24.06132173538208;-1.4906629920005798;6.409519672393799;-0.14901620149612427;0.4689186364412308
471.0;;;;;;;;;;;;;;;;1.287200391292572;-0.2473292350769043;24.058139324188232;-1.4974727034568787;6.408957958221437;-0.14746910333633423;1.0267397314310074
472.0;;;;;;;;;;;;;;;;1.3244517445564272;-0.09553226828575134;24.05584192276001;-1.504088670015335;6.412544965744017;-0.10827004909515381;0.8369792252779007
473.0;;;;;;;;;;;;;;;;1.2527007460594177;0.2658084807917476;24.05287504196167;-1.5081627368927002;6.413984537124634;-0.16267335414886475;0.7179041653871536
474.0;;;;;;;;;;;;;;;;1.3185905218124387;0.08116127550601956;24.052248001098636;-1.5084182918071747;6.418082714080812;-0.11550706624984741;1.2343207150697706
475.0;;;;;;;;;;;;;;;;1.607491135597229;-0.6983470916748048;24.051424741744995;-1.5039408802986145;6.424968957901001;-0.09802305698394775;1.1342602521181107
476.0;;;;;;;;;;;;;;;;1.5628901124000547;-0.6232137978076935;24.05263233184814;-1.515612781047821;6.434068202972412;-0.04965406656265259;1.2837570160627365
477.0;;;;;;;;;;;;;;;;1.356435537338257;0.3923313617706299;24.051992893218994;-1.5060829520225525;6.438434362411499;-0.022799968719482422;1.072665974497795
478.0;;;;;;;;;;;;;;;;1.268119215965271;0.7668205201625824;24.052009105682373;-1.5032649636268616;6.445828914642334;-0.017843246459960938;1.1519825607538223
479.0;;;;;;;;;;;;;;;;1.4503769278526306;0.07103216648101807;24.051131010055542;-1.5017204880714417;6.45383882522583;0.020175814628601074;0.7380961328744888
480.0;;;;;;;;;;;;;;;;1.6699029803276062;-0.6033065021038055;24.049204587936405;-1.5090405941009521;6.455304384231567;-0.03201955556869507;0.7116890996694565
481.0;;;;;;;;;;;;;;;;1.580123484134674;-0.279244601726532;24.0439133644104;-1.5321767926216125;6.45140528678894;0.040661394596099854;0.8523903042078018
482.0;;;;;;;;;;;;;;;;1.4383661746978758;0.4726104140281677;24.03879451751709;-1.5480480790138245;6.447420358657835;0.00024819374084472656;0.27250273525714874
483.0;;;;;;;;;;;;;;;;1.2206064462661743;1.404948741197586;24.03820300102234;-1.5487918257713318;6.449954509735107;-0.002530694007873535;0.7743249386548996
484.0;;;;;;;;;;;;;;;;1.2799460887908936;0.9854256808757782;24.03632307052612;-1.5452526211738586;6.451776742935182;0.061131179332733154;0.6370724886655807
485.0;;;;;;;;;;;;;;;;1.4846778512001038;0.12377001345157625;24.03136157989502;-1.5547927618026731;6.4515321254730225;0.05043232440948486;0.7551120072603226
486.0;;;;;;;;;;;;;;;;1.3604857921600342;0.3120715245604515;24.024225234985348;-1.5796295404434204;6.444589853286743;0.07638001441955566;0.78709976375103
487.0;;;;;;;;;;;;;;;;1.243293285369873;0.8597336709499359;24.017860889434814;-1.5848255157470703;6.439665794372557;0.07885545492172241;0.8376546651124954
488.0;;;;;;;;;;;;;;;;1.1743037700653076;1.0041861534118652;24.014611244201664;-1.5765444934368134;6.443700075149536;0.09682965278625488;0.5241249352693559
489.0;;;;;;;;;;;;;;;;1.1969619393348694;0.5846675038337708;24.014719486236576;-1.5757305622100828;6.447597503662111;0.03699469566345215;0.7774298936128616
490.0;;;;;;;;;;;;;;;;1.504449129104614;-0.44793495535850525;24.012715339660645;-1.5791393518447878;6.451425313949585;0.11549550294876099;0.8349026292562485
491.0;;;;;;;;;;;;;;;;1.3275390267372134;0.19591237604618075;24.00871276855469;-1.5814242959022522;6.449395418167114;0.06504428386688232;0.8237307518720626
492.0;;;;;;;;;;;;;;;;1.054840862751007;1.112165093421936;24.006056785583493;-1.5870835781097412;6.450989007949827;0.10907614231109619;1.2318714708089828
493.0;;;;;;;;;;;;;;;;1.1554922461509705;0.5739639699459076;24.00529956817627;-1.5602046251296997;6.455461740493774;0.12301653623580933;0.8183999806642532
494.0;;;;;;;;;;;;;;;;1.387788474559784;-0.36790931224823;24.005385875701904;-1.565489321947098;6.4643776416778564;0.12797409296035767;0.9978269785642623
495.0;;;;;;;;;;;;;;;;1.1429599523544312;0.5411252379417419;24.004403114318848;-1.5705102682113647;6.468758821487427;0.15708297491073608;0.9016064554452896
496.0;;;;;;;;;;;;;;;;0.937872588634491;1.1300307512283325;23.998511552810672;-1.5726585686206818;6.466853857040405;0.17503911256790172;1.075357660651207
497.0;;;;;;;;;;;;;;;;0.9879419803619385;0.8812927305698395;23.994297981262207;-1.571952909231186;6.467123508453371;0.19755059480667114;0.5740583091974258
498.0;;;;;;;;;;;;;;;;1.1713554859161375;0.12430250644683832;23.992676734924316;-1.5682947635650635;6.468720197677612;0.19762480258941661;0.9507346302270889
499.0;;;;;;;;;;;;;;;;1.2211671471595764;-0.21447092294692988;23.989803314208984;-1.573908656835556;6.4702818393707275;0.2281593680381775;0.3699633628129959
500.0;;;;;;;;;;;;;;;;1.2227998375892637;-0.1659579873085022;23.98360252380371;-1.5865488350391388;6.463398694992065;0.1973767876625061;0.7301964312791824
501.0;;;;;;;;;;;;;;;;1.0067766308784485;0.5904771089553833;23.98218107223511;-1.5807716250419617;6.463723659515381;0.22501766681671143;0.8549640327692032
502.0;;;;;;;;;;;;;;;;1.0504740476608276;0.5717035233974457;23.982100486755368;-1.55635404586792;6.466990232467651;0.19695162773132324;0.57938252389431
503.0;;;;;;;;;;;;;;;;1.2419425249099731;-0.2890743017196655;23.98200869560242;-1.5580493807792664;6.473878622055054;0.24474525451660156;0.27124205231666565
504.0;;;;;;;;;;;;;;;;1.2811764478683472;-0.40492999553680414;23.97918128967285;-1.5650537014007566;6.472361087799074;0.18088698387145996;0.6747212558984756
505.0;;;;;;;;;;;;;;;;1.0717477202415466;0.3701905533671379;23.97661685943604;-1.570139914751053;6.475304365158081;0.20998525619506825;0.8541416972875595
506.0;;;;;;;;;;;;;;;;0.9109582304954527;0.9235803782939911;23.972501277923584;-1.5602611005306244;6.475020170211794;0.1989513039588927;1.0888787060976028
507.0;;;;;;;;;;;;;;;;1.0339927673339844;0.5023279935121536;23.970867872238163;-1.5418190956115723;6.478912591934202;0.2671698927879331;0.8503006845712662
508.0;;;;;;;;;;;;;;;;1.2867590188980103;-0.6749199628829955;23.97064876556397;-1.547870188951492;6.48537802696228;0.20887815952301025;0.5150180011987687
509.0;;;;;;;;;;;;;;;;1.265990138053894;-0.3023298978805542;23.96776270866394;-1.551494538784027;6.490554809570314;0.241216778755188;1.1629641205072403
510.0;;;;;;;;;;;;;;;;0.9141017198562622;0.9739378690719604;23.96375846862793;-1.5375069975852966;6.491267204284668;0.23982834815979004;1.2337706834077835
511.0;;;;;;;;;;;;;;;;1.0943334102630615;0.10997457802295685;23.962165355682373;-1.5236626267433167;6.496009588241579;0.27948886156082153;1.4697392731904984
512.0;;;;;;;;;;;;;;;;1.3202940821647644;-0.5937173366546631;23.962738037109375;-1.5143932700157166;6.502771854400635;0.28662407398223855;0.94558946788311
513.0;;;;;;;;;;;;;;;;1.265678822994232;-0.3497663736343384;23.96460652351379;-1.519947111606598;6.512097597122194;0.3132239580154419;0.628505602478981
514.0;;;;;;;;;;;;;;;;1.0389947295188904;0.6463170051574707;23.96124362945557;-1.514942705631256;6.5167396068573;0.2856441736221311;0.37338165938854223
515.0;;;;;;;;;;;;;;;;0.9352633357048035;1.0304697453975677;23.9571213722229;-1.5069258213043215;6.514950752258301;0.2961726188659668;0.8141504973173141
516.0;;;;;;;;;;;;;;;;1.112617552280426;0.31678206101059914;23.955499887466427;-1.50323486328125;6.517431974411011;0.3172667622566223;-0.009068503975868225
517.0;;;;;;;;;;;;;;;;1.4807596802711487;-0.9531446695327759;23.950892448425297;-1.5055103600025177;6.51038670539856;0.30993813276290894;0.002653181552886963
518.0;;;;;;;;;;;;;;;;1.3945634365081787;-0.43680086731910706;23.944777965545654;-1.5248371958732605;6.501979351043699;0.2980625629425049;-0.5590340048074722
519.0;;;;;;;;;;;;;;;;1.0181586146354675;0.9839642345905304;23.941102027893066;-1.5226993560791016;6.497143507003784;0.26339495182037376;0.3475363701581955
520.0;;;;;;;;;;;;;;;;0.8115534782409669;1.604511946439743;23.93964171409607;-1.5030184984207153;6.498816728591919;0.29652953147888184;0.6105885058641434
521.0;;;;;;;;;;;;;;;;1.1320214867591858;0.4731421321630478;23.938445329666134;-1.4858574867248535;6.498644351959227;0.3171495199203491;0.6095663458108902
522.0;;;;;;;;;;;;;;;;1.4885504841804504;-1.1453939080238342;23.936012983322144;-1.4972078800201416;6.504183053970339;0.31355059146881104;0.39836989343166346
523.0;;;;;;;;;;;;;;;;1.5019202828407285;-0.864470899105072;23.930609464645386;-1.490892767906189;6.502757787704468;0.3345200419425962;0.857735887169838
524.0;;;;;;;;;;;;;;;;1.1940903067588806;0.45003966987133026;23.928762912750248;-1.4757576882839203;6.511988162994385;0.32223784923553467;0.9235018044710159
525.0;;;;;;;;;;;;;;;;1.1100975275039673;0.9326636791229248;23.931434154510498;-1.444080859422684;6.523367166519163;0.3622475266456606;1.5942338556051256
526.0;;;;;;;;;;;;;;;;1.207912802696228;0.28829098865389824;23.93641138076782;-1.4244499206542967;6.539602994918823;0.4195861220359802;1.03217913210392
527.0;;;;;;;;;;;;;;;;1.4976631999015806;-0.6353310644626617;23.937673807144165;-1.4137280881404877;6.550297975540161;0.42863982915878296;1.0769707411527634
528.0;;;;;;;;;;;;;;;;1.256297528743744;0.24225214682519436;23.933207511901855;-1.4168672561645508;6.554033994674683;0.4203382134437561;0.8499328643083572
529.0;;;;;;;;;;;;;;;;0.8984346389770508;1.4578059911727905;23.927883625030518;-1.4137112498283386;6.553610324859619;0.45237147808074973;1.0506829768419266
530.0;;;;;;;;;;;;;;;;0.8884109854698181;1.343655526638031;23.925082206726078;-1.3948325514793396;6.55748438835144;0.45678412914276123;0.8858803063631058
531.0;;;;;;;;;;;;;;;;1.0472872853279114;0.5690539181232452;23.92200875282288;-1.3827043771743774;6.555822134017944;0.5001634359359743;0.7834701985120773
532.0;;;;;;;;;;;;;;;;1.3754860162734988;-0.5952524840831757;23.91794681549072;-1.3888673186302185;6.554500102996826;0.45433104038238525;0.694268986582756
533.0;;;;;;;;;;;;;;;;1.1631766557693481;0.09045718610286713;23.91061687469482;-1.4047964215278625;6.545598030090332;0.5146462917327881;1.4245000928640366
534.0;;;;;;;;;;;;;;;;0.8714852929115297;1.1501622796058655;23.907383441925052;-1.3936997056007385;6.5454161167144775;0.4901037812232971;1.5034436732530594
535.0;;;;;;;;;;;;;;;;0.83022141456604;1.1620515286922455;23.909125804901123;-1.3631161153316498;6.552355051040649;0.5381234288215637;1.7826281934976578
536.0;;;;;;;;;;;;;;;;0.9780327081680298;0.3965393155813217;23.910506248474125;-1.3415025770664215;6.562633037567139;0.5700797438621521;1.770073965191841
537.0;;;;;;;;;;;;;;;;1.114047348499298;-0.27459245920181274;23.910430908203125;-1.3240156769752502;6.571873903274536;0.6237324476242065;1.585477739572525
538.0;;;;;;;;;;;;;;;;1.0264951586723328;0.0681682825088501;23.90554165840149;-1.325261265039444;6.574329853057861;0.6298164129257202;1.799606278538704
539.0;;;;;;;;;;;;;;;;0.8157508969306946;0.7590158879756927;23.903310537338257;-1.3136712908744812;6.576367139816284;0.6743227243423462;1.1365079283714294
540.0;;;;;;;;;;;;;;;;0.770297110080719;0.8201611936092377;23.903960704803467;-1.290047585964203;6.582413196563721;0.6692774295806887;1.4154450446367264
541.0;;;;;;;;;;;;;;;;0.9148356318473816;0.1509856954216957;23.90394639968872;-1.2830222249031067;6.585583925247192;0.6902846097946167;0.9752799421548842
542.0;;;;;;;;;;;;;;;;0.967240571975708;-0.10040906071662903;23.901021242141727;-1.2826622426509857;6.5829808712005615;0.6857134699821472;1.052563562989235
543.0;;;;;;;;;;;;;;;;0.7552630305290222;0.5741841495037079;23.895916223525997;-1.291855812072754;6.5768883228302;0.6795181035995483;0.87205009162426
544.0;;;;;;;;;;;;;;;;0.6302363276481627;0.9914310276508331;23.891319274902344;-1.282315969467163;6.569188833236694;0.7002169489860535;1.0592750459909441
545.0;;;;;;;;;;;;;;;;0.6684823036193848;0.5674106478691101;23.889795064926147;-1.254280686378479;6.571304082870483;0.6720821857452393;1.4151914864778519
546.0;;;;;;;;;;;;;;;;0.8315484523773193;-0.03500199317932129;23.888052701950073;-1.2503756284713745;6.570738792419434;0.7751530408859253;1.2521153837442398
547.0;;;;;;;;;;;;;;;;0.8123927116394043;0.13795030117034912;23.88566112518311;-1.2463053464889526;6.571776390075684;0.7484775781631468;1.3344424217939377
548.0;;;;;;;;;;;;;;;;0.6831146478652954;0.5129686444997787;23.882733821868893;-1.2371435165405273;6.572144269943237;0.8169407844543458;1.0399087816476822
549.0;;;;;;;;;;;;;;;;0.6504361033439636;0.4643471837043762;23.882449626922607;-1.2191886007785797;6.577752590179443;0.7679159045219421;1.3434569090604784
550.0;;;;;;;;;;;;;;;;0.7794300317764282;0.09109453856945038;23.883606910705566;-1.1942633390426636;6.584186792373657;0.8142169117927551;1.3286149948835373
551.0;;;;;;;;;;;;;;;;0.8458778262138366;-0.3057512938976288;23.882686614990234;-1.1897671818733215;6.5854737758636475;0.8517693877220154;0.8778093308210373
552.0;;;;;;;;;;;;;;;;0.8398463726043701;-0.2519813179969787;23.880496501922607;-1.1778508424758911;6.585680723190308;0.8104643821716309;0.9114707857370377
553.0;;;;;;;;;;;;;;;;0.7588557004928589;0.1907593086361885;23.879356861114502;-1.178386151790619;6.585180997848511;0.8999807834625246;0.7215989977121353
554.0;;;;;;;;;;;;;;;;0.7478967905044556;0.474582239985466;23.879378080368042;-1.1517296433448792;6.590091705322266;0.8980904817581179;0.7370570749044418
555.0;;;;;;;;;;;;;;;;0.7299098968505859;0.17701356112956998;23.878703355789188;-1.1406065225601196;6.589290380477905;0.9119937419891356;0.5533028990030289
556.0;;;;;;;;;;;;;;;;0.9252029061317444;-0.3968382477760315;23.87627148628235;-1.139050304889679;6.585246562957764;0.8903955817222595;1.0216303616762161
557.0;;;;;;;;;;;;;;;;0.9331132173538209;-0.31054621934890747;23.873597145080563;-1.1381672024726868;6.5842485427856445;0.8777056932449343;1.2517679780721664
558.0;;;;;;;;;;;;;;;;0.7458180785179138;0.4582798331975937;23.87126398086548;-1.1279996633529663;6.5836756229400635;0.9580024480819704;0.9152978509664536
559.0;;;;;;;;;;;;;;;;0.7799093723297119;0.4104965999722481;23.871873378753662;-1.0993580520153046;6.5906524658203125;0.9701065421104429;0.8354466110467911
560.0;;;;;;;;;;;;;;;;0.9432546496391296;-0.2311825156211853;23.873236656188965;-1.0765256881713867;6.598587989807129;1.0152981877326963;-0.006050392985343933
561.0;;;;;;;;;;;;;;;;1.0664472579956055;-0.5195741355419159;23.874147415161133;-1.0788158178329468;6.6051695346832275;0.9991597533226009;0.43090830743312836
562.0;;;;;;;;;;;;;;;;0.9051277041435243;0.3556063249707222;23.870623350143433;-1.0784701108932495;6.600503206253052;1.0139415860176084;-0.5093846172094345
563.0;;;;;;;;;;;;;;;;0.8534664511680603;0.48996640741825104;23.866719245910645;-1.077586978673935;6.590450286865234;1.0396280884742735;-0.7026138156652451
564.0;;;;;;;;;;;;;;;;0.8791676163673401;0.3409595543635078;23.865989208221436;-1.074383556842804;6.585496187210083;1.055486500263214;-0.6444042772054672
565.0;;;;;;;;;;;;;;;;1.0006539821624756;0.07827392220497131;23.865938186645508;-1.0752640068531036;6.578715801239014;0.9985840916633608;-0.7241543084383011
566.0;;;;;;;;;;;;;;;;0.9390146136283873;0.2848002687096596;23.863436698913578;-1.0827914476394653;6.574992418289185;1.0684494376182552;-0.43931831419467926
567.0;;;;;;;;;;;;;;;;1.0284561514854433;0.13466320931911477;23.860510826110843;-1.0773183703422546;6.564245939254761;0.97922158241272;-0.08566024899482727
568.0;;;;;;;;;;;;;;;;1.06827437877655;0.16538915038108826;23.859853267669678;-1.06245619058609;6.566467046737671;1.0487131476402283;0.8174421936273575
569.0;;;;;;;;;;;;;;;;0.9153158664703369;0.5493589043617249;23.860534191131592;-1.0394573211669922;6.5752482414245605;1.0684665441513057;1.7315333932638168
570.0;;;;;;;;;;;;;;;;0.9198379516601562;0.4993676543235779;23.86158275604248;-1.0016376376152039;6.590512990951538;1.0852788686752317;2.1802849024534225
571.0;;;;;;;;;;;;;;;;1.0035949349403381;0.08484053611755371;23.86256647109985;-0.9527900815010071;6.611102342605591;1.1770559549331665;2.1540149599313736
572.0;;;;;;;;;;;;;;;;0.9706604480743408;0.016229778528213445;23.866744995117184;-0.9233345985412598;6.637232542037964;1.2226015329360957;2.794560730457306
573.0;;;;;;;;;;;;;;;;0.8080199956893921;0.5870170593261719;23.87030506134033;-0.8987542390823364;6.661670446395874;1.2640960216522217;1.9096130579710004
574.0;;;;;;;;;;;;;;;;0.5743937492370605;1.218178004026413;23.87224674224853;-0.8703802824020386;6.678181171417236;1.2871983051300044;2.0289427787065506
575.0;;;;;;;;;;;;;;;;0.35854625701904297;1.5994910597801208;23.872910499572754;-0.8495677411556244;6.686986923217773;1.3044388890266423;1.765579417347908
576.0;;;;;;;;;;;;;;;;0.17628994584083557;1.7806859016418457;23.869940280914307;-0.8404624462127686;6.687713146209717;1.3302133083343506;1.39438496530056
577.0;;;;;;;;;;;;;;;;0.04406709969043732;1.9804921746253965;23.86356782913208;-0.8413412868976593;6.682253837585449;1.342771589756012;0.9522032290697098
578.0;;;;;;;;;;;;;;;;-0.07961051538586617;1.735392987728119;23.855583190917972;-0.842108428478241;6.666304349899292;1.260709166526794;0.8769619017839432
579.0;;;;;;;;;;;;;;;;-0.042281359434127815;1.2118147909641266;23.84901356697083;-0.8519752621650696;6.65612268447876;1.319819569587707;0.5027921348810196
580.0;;;;;;;;;;;;;;;;-0.0430804118514061;0.7859505414962769;23.84519100189209;-0.8441672921180725;6.643193483352661;1.290051102638245;0.7335483282804489
581.0;;;;;;;;;;;;;;;;-0.25914293527603144;1.2295527458190918;23.842524766921997;-0.8599420785903931;6.632277011871338;1.231964230537414;0.7324869781732558
582.0;;;;;;;;;;;;;;;;-0.4629749059677124;1.631241858005524;23.841796398162842;-0.8253058195114136;6.625762701034546;1.2833893299102783;0.6856552809476852
583.0;;;;;;;;;;;;;;;;-0.16780877113342285;0.16151273250579837;23.842626333236694;-0.8109072744846345;6.624554634094238;1.2955196499824524;0.8830184191465378
584.0;;;;;;;;;;;;;;;;-0.5633114576339722;0.963068962097168;23.843863248825073;-0.8089460134506226;6.623347282409668;1.1991871595382695;0.8201189190149307
585.0;;;;;;;;;;;;;;;;-0.23666703701019287;-0.1562438011169433;23.84414005279541;-0.776373952627182;6.626669883728027;1.283978819847107;0.5654132217168808
586.0;;;;;;;;;;;;;;;;-0.47891104221343994;0.38801175937987864;23.84364604949951;-0.7873503267765045;6.625870943069458;1.2774838209152222;1.0745049268007278
587.0;;;;;;;;;;;;;;;;-0.46423619985580444;0.31634095311164856;23.84523630142212;-0.7534392178058624;6.628229856491089;1.2354629039764404;0.5509542971849443
588.0;;;;;;;;;;;;;;;;-0.5566611289978027;0.3660647980868817;23.848476886749264;-0.7258889973163605;6.634409427642822;1.2796345353126526;0.45338617265224457
589.0;;;;;;;;;;;;;;;;-0.46487540006637573;-0.08684048056602489;23.848199367523197;-0.71825110912323;6.634265661239624;1.2709803581237793;0.9421106725931168
590.0;;;;;;;;;;;;;;;;-0.47485536336898804;-0.16416093707084656;23.849832773208618;-0.7002075910568237;6.636460781097412;1.2293459177017212;0.5396091490983963
